income,fico,dti,loan_amnt,default
45402,409,22.121732994707468,6945,1
131713,792,29.86510314406345,37893,0
239663,848,47.73158159506318,45673,0
125363,814,14.680822467823747,9688,0
217273,569,33.81598852233413,14898,0
117807,434,18.97567688025711,1004,0
43237,811,32.33958134552444,35224,0
194060,700,37.67980592236726,6884,0
244875,794,46.243270992617326,12260,0
227382,382,6.702629649422352,46506,0
151625,378,56.96915402960689,2689,1
164932,607,73.38863745257802,39558,0
110439,325,27.65078963365609,44165,1
27045,466,12.787365833290092,24880,1
94916,842,72.65321302893501,37742,0
76435,760,36.99756951301373,11210,0
118453,450,56.5918777762542,48892,1
52261,339,51.03723168620114,5996,1
229951,639,69.13913591672035,43902,0
22853,473,41.55663821976914,7302,1
95664,396,57.654889703992616,2633,1
130884,466,8.517890718357789,24507,0
68022,497,5.741858170357309,27580,0
153808,739,63.339472558012474,39863,0
53724,829,62.72249699819941,38528,0
31440,813,16.444156143630465,41190,0
90716,401,51.2976449367108,42094,1
181356,481,30.090050740106225,49670,0
126911,713,19.72202175178726,25825,0
162718,790,75.3632415769169,6121,0
235637,515,75.04751148871567,35773,0
105694,818,55.636333660179005,20982,0
165414,841,79.58323155348117,10283,0
216692,550,18.27030100337374,13566,0
215333,544,67.11464258649704,34815,0
153007,504,47.078199237598504,42261,0
247074,787,18.61838997396935,33358,0
193448,335,51.840496557521206,37891,1
225870,398,79.4069370279783,7936,1
228212,668,21.668479504696172,24604,0
193553,557,40.100044147394506,4309,0
239741,800,12.371207349448788,11610,0
136189,403,24.7453135121903,19278,0
114203,778,27.21147021113687,39029,0
206793,539,48.01267851186435,23775,0
119039,667,10.004651693791455,4817,0
22838,590,71.31081605071883,12042,1
186402,448,76.99802001484402,38365,1
230048,700,56.01550845678696,18149,0
122210,797,55.256685655560396,43025,0
123140,587,27.516226299704517,37068,0
120166,433,71.96670714347131,43058,1
56994,753,66.53635961292855,32043,0
242947,524,13.873722047940896,10096,0
50384,710,58.73975182057851,39693,0
65378,673,14.424505637370054,36524,0
127318,384,22.749837852955334,7282,0
183715,383,66.55780943448909,23854,1
167998,781,40.72819780482486,38453,0
58977,642,39.00641144253706,47655,0
43652,571,24.042390142636577,1462,0
214367,305,51.336654255719836,7752,0
30270,763,15.599119213838677,46559,0
102804,818,64.7845631084099,10912,0
212702,313,44.9997226410834,29010,1
56417,302,68.37599666887957,24137,1
147390,786,42.079748262614146,32122,0
197966,687,27.001083880492367,42564,0
76042,786,5.8981565125261435,41864,0
83253,467,35.8745730859773,47697,1
199913,705,75.96589231140818,41038,0
72723,762,67.71912934540002,9000,0
171389,431,79.88332935437641,13262,1
206080,805,16.746880775710487,31200,0
187506,535,52.82444132457922,30870,0
197197,322,15.024055514234947,9461,0
232056,431,72.88332773689582,28704,1
95449,751,31.09452408526252,7817,0
225174,573,72.01893508446729,28241,0
249052,300,20.23225020432446,31315,0
101141,843,16.945961047415793,31589,0
20557,465,18.418619158585685,49883,1
127776,709,63.484748305443524,37099,0
195455,596,69.75984268289697,12699,0
157112,392,8.027127599688352,30911,0
66652,395,16.142767159556325,25446,1
136048,440,5.245907590256006,30695,0
80941,616,9.541217621147027,34915,0
107340,604,11.739171689071593,36822,0
94828,476,27.102020642528796,14975,1
177182,720,20.971778039224976,2241,0
156421,329,54.65569506032865,33178,1
181446,441,79.81431226563888,2955,1
104545,522,54.56764513227244,25518,1
130623,804,5.044960180396572,29399,0
62591,810,14.744251288642655,2047,0
151129,302,13.207822392545221,30659,0
144007,753,36.31939910829085,2121,0
225111,574,25.86005954512519,10340,0
113829,660,77.30534656537924,42912,0
84578,397,17.7099626563924,14321,1
128497,759,54.932167746325035,32517,0
170193,427,17.24278492649772,8252,0
25493,466,45.679140423186965,45662,1
122181,565,6.867588207018575,5676,0
87818,683,8.62592896883549,3850,0
239778,450,7.375534045313701,13055,0
140196,547,16.719555414329562,21569,0
21431,517,5.305876789852347,23464,1
211541,401,41.92492687238961,33991,0
213313,599,34.08883043731064,21105,0
196366,347,9.680522191414134,15777,0
120079,630,10.86223386511783,41568,0
237199,534,63.093967697466226,17015,0
162423,812,6.843485511636336,14911,0
183555,396,74.00316795428495,34705,1
51195,650,32.81249591841477,40644,0
173807,389,15.774350084593355,14204,0
35203,498,69.56629134277051,10004,1
23974,399,31.583306695946078,7596,1
122769,729,47.83007728274178,32939,0
105222,451,42.0071586786073,39832,1
190785,407,49.84507020932139,37380,0
32636,463,18.40476262526976,46895,1
55070,750,34.70868435402108,21679,0
49123,547,27.153317166919457,30027,1
140973,784,63.238373966703044,28581,0
182884,741,63.728010532735055,13671,0
179832,799,79.5677232760977,24052,0
24966,578,79.87826979210107,25682,1
138414,823,12.25837023469957,30175,0
103962,485,39.81067719161656,46167,1
99698,787,61.11787857334971,43233,0
167130,523,55.32540970757641,40550,0
61482,799,41.389415963086556,39424,0
22998,845,12.453744895761139,16139,0
142659,400,40.15738008778334,7701,1
81265,573,76.72341619908036,13504,1
86445,731,37.85472290024091,22019,0
131033,848,7.133729029214324,9607,0
185720,811,35.0830300046685,12308,0
211695,689,40.09169597888597,33954,0
98033,510,60.436527810957294,45205,1
104480,385,22.10184328217959,43608,1
158599,804,48.624902241827144,49604,0
124000,779,18.008783955404372,44836,0
154144,507,51.20035789770503,18033,1
163090,594,44.14773247899909,13819,0
49652,574,69.45994405234438,7111,1
24476,676,39.66992839604609,25667,0
115768,472,26.414535887615457,19741,0
178554,429,44.82675186000253,17200,1
213585,303,46.96068807725462,8655,1
237483,795,11.91725199419453,32927,0
36219,678,47.77010349197162,37050,0
50448,655,57.06632224329809,37533,1
230975,767,71.34025384989846,14040,0
176192,695,21.018176517147044,23714,0
26855,737,39.22203819452416,48198,0
207625,840,9.379331872985112,3770,0
219705,345,17.309395641129445,40241,0
195657,348,74.39203845085682,3070,1
236497,419,75.3824708222538,24400,0
152156,373,8.099278686877602,19856,0
118856,707,45.07551323673314,5024,0
173016,794,15.314637425789632,10337,0
184993,572,57.84108658546346,49541,0
81282,406,51.74863235094686,27591,1
107393,483,43.742092285213445,10584,0
202469,644,43.97887879021444,18300,0
149822,831,51.197950177164856,17270,0
38070,638,38.025759730249604,7941,0
206059,758,59.89332834353612,35279,0
76690,524,58.41721479472671,46233,1
241083,674,30.33675830825014,5637,0
81134,824,59.02609394173554,14389,0
107755,355,30.718806999340647,40925,1
126993,539,49.112919378028884,19562,0
210511,574,20.865107272325346,25239,0
51489,705,28.678894601476248,38736,0
43178,413,21.380403609775936,40888,1
99019,844,79.17454522374095,37989,0
77956,413,50.86829795991867,14240,1
198874,731,55.58143606375002,48685,0
82778,801,52.82255115610406,32414,0
208791,670,7.1422819397456525,23248,0
184645,837,58.88737369982265,27295,0
184760,386,63.42367463938849,5504,0
131466,745,30.543844092393837,32031,0
138292,499,48.99196428600334,1851,0
248137,661,7.069565255329126,39776,0
119747,786,20.92827737362375,4790,0
66475,383,19.411790207503067,32367,1
70697,546,24.21845355768517,34448,0
185050,816,33.644412530623995,11020,0
180749,567,21.378499479980572,12805,0
232612,764,22.14924656815188,42974,0
30272,313,76.72024101116806,1752,1
157284,517,23.98663131317925,1699,0
41071,533,47.51466302286097,33035,1
128644,344,53.166384662633355,35093,1
226308,459,28.278544713419315,47796,0
115516,457,10.132902475467489,49458,0
168369,399,40.52194900130441,40181,1
203004,382,79.18473339090359,46712,1
207956,452,26.410997824871636,32870,0
179697,320,5.334169894580752,42213,0
48831,549,64.75873912848046,33242,1
138313,488,23.85633092606621,9663,0
143950,621,68.79343424599273,6510,0
207550,832,24.161072231225553,33879,0
82909,518,70.36343246022587,11321,1
49367,316,73.54433922013845,36998,1
196885,815,48.55596814245872,3254,0
40121,338,67.5407680246193,5279,1
55547,441,70.02198064857548,37973,1
83642,645,31.215130802857306,12217,0
44914,602,54.386779894897934,5544,1
136664,429,50.34548223449091,23813,1
168250,767,37.138293298984486,20385,0
87258,645,61.75825158528147,18931,0
230493,475,40.37291872210727,39338,0
80563,747,25.043093311330974,8258,0
201122,493,25.800920722911346,43176,0
82607,636,5.0443474217128035,47879,0
85638,478,10.652663906083426,28304,0
112971,380,15.591693450965781,25632,0
164334,460,58.16018288538962,18190,1
158525,706,13.77028739785912,17892,0
196246,480,21.479371870299804,28930,0
136720,568,40.68587041077895,38032,0
97760,788,30.137124112139535,3881,0
157244,793,63.63168895064815,12657,0
96788,490,12.60956882953517,16830,0
37918,620,78.63090846879322,22224,1
27197,659,66.88410303472176,33340,1
117127,394,42.33401488229723,44016,1
164749,655,14.515281821614463,24575,0
162111,669,12.22789976164498,19118,0
47785,595,16.916515191205967,35233,0
24570,401,18.491544668912493,18289,1
92242,320,61.57325902835391,25060,1
162727,382,77.93325134008442,39959,1
249810,666,61.67983733063842,12767,0
67907,848,62.61749141528481,42537,0
29449,684,76.01271627046026,24773,1
44630,632,12.350778047454877,29477,0
94658,338,12.447703940002889,42315,1
66371,346,72.19377343843094,46165,1
162063,611,46.351723008072284,24181,0
44887,409,23.608425735619203,32136,1
33859,485,20.004904331565257,28651,1
174712,484,50.523097750933445,24091,0
68339,626,52.757075209720284,16219,1
242140,409,61.90134768234734,22152,0
204307,499,53.46161517369422,11425,0
22512,472,59.05966510159993,1056,1
100982,620,58.553289683789174,48351,0
41912,815,8.867875814245721,23155,0
140639,360,58.35258415781885,28184,1
186587,470,16.961500714987004,10119,0
166488,446,42.55519555818054,45861,1
223888,641,23.908027425380045,28556,0
227582,428,56.04393825350579,18254,0
135781,350,27.609926342987325,33003,1
194818,584,73.43362227847992,13105,0
194847,555,8.591181898186925,1297,0
122067,322,40.418568555054684,25764,1
32227,360,37.06123945083982,19455,1
164103,506,19.34716366471811,13875,0
53000,431,10.246421793462586,18070,1
71253,300,21.927420413514707,8200,1
130848,576,14.722266890785955,29749,0
87564,437,18.95231807261134,29716,0
140921,621,69.4127025346228,13489,0
115969,828,59.34384385590537,43376,0
142614,545,15.632907493323145,5071,0
169385,795,72.60809553167459,32139,0
95186,775,71.54350821050362,20661,0
242832,412,23.89047346930224,49612,0
208823,425,8.591846451701674,44927,0
72492,565,57.00716929030512,27566,1
50364,540,48.70526049404407,35450,1
169433,437,33.13434299190587,25411,0
87949,545,8.603371359836737,13260,0
126330,537,14.750904503095281,33394,0
182142,602,50.08766070156206,30411,0
123722,820,55.36347724516794,23749,0
173481,345,20.481455580120922,6115,0
49854,672,38.570932955087265,3143,0
116742,423,70.61285783471915,40839,1
139625,367,23.022758766434844,35681,1
49655,737,70.65854427685623,25848,1
161024,801,26.638900918235365,35760,0
187437,623,69.37491053875829,33004,0
234370,660,48.34492743291721,18405,0
86156,684,61.51720423724409,13697,0
141232,754,30.534458657504373,3450,0
207796,709,15.430981495271466,46355,0
35455,348,16.154485215599905,36664,1
238818,820,17.34724182986582,11769,0
198745,693,20.09294112563007,24169,0
152046,694,71.19434415958959,20343,0
32679,395,41.71334820225229,33180,1
212863,384,21.55469600894741,1356,0
47429,335,52.07214854176266,17640,1
38073,715,11.26247977230306,40327,0
90207,520,18.790177122363396,25782,0
50365,618,46.52588229880392,29705,1
207000,778,41.34583566527601,44309,0
94453,691,21.68560562858365,11475,0
126657,418,8.533762346424544,38909,0
27784,368,50.14043568130681,15718,1
132529,744,71.41661808269068,4288,0
150229,393,62.66078595485801,40188,1
140913,618,20.09735547231866,2773,0
163363,616,57.30860678836095,13970,0
235534,592,22.360160312576017,12389,0
46154,815,62.351679158631974,17643,0
45650,355,61.66604899887232,30500,1
219813,576,21.57598039844787,20168,0
115830,443,6.482505260623457,18218,0
56201,608,44.213232793542794,49742,0
190551,317,52.33428993143782,11944,1
92920,650,25.51558961518448,25929,0
233869,465,36.363712384894995,34838,0
201315,843,39.41360273046203,10990,0
219667,411,59.625801745885916,40805,0
182806,524,19.61395205099688,19564,0
239999,373,11.91858322307685,13751,0
101451,453,25.239360340246638,15568,0
132169,409,42.340854046098094,33348,1
119978,637,15.414959518541517,27423,0
62568,806,22.157220599284003,4204,0
176865,472,42.17972169031644,13317,0
72204,445,59.10958559260509,41121,1
197818,698,7.007019250898259,42185,0
183061,401,47.80899013274884,49090,0
200537,826,33.79654692171427,43684,0
241913,548,47.170561574544685,17009,0
212455,784,53.03853613267225,29663,0
36767,660,7.7740739020999605,41239,0
58652,473,45.38045686527591,21809,1
234804,657,75.89018682718999,34649,0
104244,738,36.69779568024518,20461,0
164455,329,73.45521470446438,11010,1
221856,776,77.8592563155923,5468,0
121733,366,51.4634495974037,40757,1
80089,787,43.789825754221845,40638,0
46440,837,62.97175598672758,45280,0
72443,417,64.19538755367188,14392,1
76325,656,51.77049460093467,17051,0
237838,547,5.030925197942039,11081,0
246262,394,53.960873093971735,49405,0
75919,613,71.07787220508264,9179,1
167683,758,10.094167079275255,44652,0
214555,401,27.411479346419984,8496,0
173529,430,69.272894030673,46329,1
161328,675,51.88791308689472,7420,0
205928,711,13.561892136017732,19236,0
60533,779,49.752206077206104,27367,0
119826,401,51.35595679538195,40724,1
118995,356,13.219501602370718,1069,1
179353,492,17.891050363681693,32851,0
87275,730,48.750671575678105,9695,0
152597,763,35.970950460755105,43524,0
167525,461,22.3258951486637,5050,0
157323,331,52.032328718337304,7766,1
128744,471,13.266875825821762,49050,0
39507,396,13.489726085016644,23915,1
230468,438,5.779053155954079,30686,0
237716,591,54.05178134493397,28307,0
178978,440,74.8448522411412,29518,1
224257,612,6.543332837148084,36361,0
33193,497,35.13299206052454,6291,1
247630,720,18.14930376021147,44842,0
117192,431,53.46754316814022,33825,1
232521,664,38.55755954795514,15780,0
84042,837,49.23347989298436,3891,0
79516,765,68.01522207744708,10594,0
232237,568,47.668099581874316,24052,0
181764,371,45.190833565340505,11413,1
90490,602,15.769716544249084,40446,0
53512,680,39.66097716249358,39490,0
161791,716,52.07872732780275,3155,0
206499,507,57.98494464451539,30494,0
178721,469,11.146940334170434,8990,0
32402,586,56.36763296557572,1152,1
122880,467,19.685957460101076,21426,0
139764,514,54.578987343789144,41443,1
160288,415,25.97365376555136,42005,0
51050,443,49.312597618220714,12858,1
115808,611,16.645278538187565,4734,0
70093,629,77.0174838023097,33159,1
25050,847,57.55378575219593,47634,0
66716,522,24.095790799995083,9724,1
135455,535,67.37134659447135,14923,1
153510,768,76.77317748225991,2369,0
128686,541,45.72217208698863,5182,1
67431,603,31.17129213867279,35775,0
36760,792,19.180100877977907,47535,0
228686,448,51.336002690949336,40235,0
167545,768,23.716356299997873,33783,0
63815,434,71.51108912857262,49211,1
213532,318,25.428631778868837,39783,0
160329,849,12.96108978949526,15036,0
107986,440,79.16100484998618,11863,1
45634,599,34.10609957529957,22550,1
80403,705,54.207347579309676,15450,0
66573,799,24.923827973591163,25862,0
179720,334,23.758135963016365,17583,0
243784,666,37.275727304259384,45002,0
200052,728,68.57997362497994,33284,0
147099,657,47.266255763645994,8301,0
30296,323,44.33716840851969,49191,1
211269,733,33.90378841878123,42343,0
41959,514,23.554060288825355,17792,1
34570,663,62.084363097872476,11104,1
55423,766,6.170088690523096,30342,0
100263,535,75.32126712411292,28101,1
168971,422,62.740389020134494,43363,1
186857,764,28.96726360502867,36761,0
132446,377,67.8296833888613,44665,1
213878,632,30.48777248506891,17417,0
76963,547,28.82895623496946,45530,0
228947,636,28.060677588446453,27278,0
54341,372,35.11608158604346,35173,1
25597,825,67.01101429614178,34790,0
243720,533,24.482456570026653,45063,0
161316,487,51.435407652325466,46050,0
154868,576,17.390510751930325,7514,0
127127,718,79.17769845113817,45520,0
95589,841,21.708900073827657,9774,0
179600,722,67.43381880711424,34173,0
169720,324,22.61292941791307,30040,0
103967,727,38.55225136257406,7687,0
151607,486,24.50370167258275,43426,0
68469,654,60.398255517724735,44002,0
215984,433,54.72061279480185,16987,0
64493,430,13.821323164163022,10528,1
223489,411,65.12440262978893,6640,0
65785,717,72.41600634251415,20562,1
105017,325,9.954077982729803,23304,1
127771,829,12.329760188170548,24045,0
149026,329,9.490165483637456,27711,0
217633,586,24.476928896452307,46687,0
181941,741,75.34524700603937,31350,0
216166,738,19.214936507870096,25205,0
50192,463,77.10904208125096,13813,1
220229,634,27.699008945297578,15793,0
247174,713,63.10428877252701,30530,0
237555,642,49.4479150067657,39124,0
99941,582,21.64894022789471,18062,0
77544,663,69.70147618231458,46559,1
155475,553,8.306967687256993,5774,0
187163,746,5.816140283446293,22707,0
203582,697,37.63281625378077,2337,0
239133,470,36.45661021732291,38484,0
25017,502,54.391615479210124,33988,1
190275,785,7.35193015252047,19699,0
207545,579,56.18081576842986,31823,0
203195,703,45.880606884741205,16035,0
68260,755,29.538869428049754,5054,0
65938,307,40.719170393540125,45268,1
209001,681,9.952609364038013,44858,0
105265,317,38.329033891237046,44376,1
245038,801,45.99873243222012,5349,0
124120,421,53.28291006307277,12515,1
188444,793,5.656585608468443,48021,0
121728,425,62.54526106792972,40816,1
204324,696,27.552468555695995,33908,0
34628,788,31.89300916345879,31001,0
143239,731,61.20797529125075,7178,0
163573,487,78.75117921357571,35887,1
138165,453,45.841263193715626,8851,0
181203,423,12.973627470657174,47824,0
109102,608,52.459507293847906,36210,0
109360,421,79.99377147277562,20938,1
139346,370,5.206647951499464,9897,0
88348,403,8.859421516331757,21464,1
118348,670,38.318245958429436,48246,0
112862,460,6.042869561169793,16807,0
29402,687,29.677043014396354,19727,0
111861,711,21.033607109020558,17303,0
207028,353,49.85311007931717,46078,0
146121,751,21.322793638920956,36308,0
202992,432,27.33100320334605,45993,0
127089,445,75.28803282339508,34492,1
46000,430,53.86737410961716,34430,1
109795,653,63.34046198951105,23236,0
132885,813,45.16641585663888,45382,0
218534,364,13.131373652216546,44093,0
217464,734,38.24991749767518,28461,0
25988,334,20.883656200875382,49878,1
225351,627,24.73879507252149,12250,0
76999,727,68.12117573417683,14323,0
220746,633,72.076749570075,20801,0
232690,597,21.786273446370103,49459,0
204498,412,38.24151483517854,12534,0
209896,393,77.68209959181411,25337,1
133174,818,50.91071375466927,37046,0
249982,696,65.59097461675506,26179,0
225471,833,45.49858908332611,6987,0
80659,356,41.57575701136967,35196,1
188862,472,59.36965987590997,4418,0
115343,301,28.937566735788092,32260,1
173190,755,53.19841567283489,35227,0
203097,768,43.88150026338172,8925,0
142453,417,59.49509772697636,7506,1
79938,795,15.301906624353455,11985,0
25149,631,55.62535392127006,33550,1
58079,811,52.88807930065931,29611,0
153556,462,72.7555747865058,30025,1
206546,550,33.18367086720082,35473,0
241799,836,69.04150899960794,5749,0
133316,628,7.624075133008086,39294,0
68601,417,26.17121574783315,36614,1
63809,668,12.02298368859691,37005,0
171863,414,23.772848552764533,20687,0
220415,494,30.31434051290062,9817,0
177720,437,51.44911451400122,38808,0
182162,595,9.807027329335853,9002,0
110636,374,20.738093270180222,41692,1
150366,314,59.47115598553193,9126,1
247557,671,56.56617923711217,34426,0
121477,455,48.276823860980755,44617,1
37857,334,57.840479732230065,30634,1
145305,818,59.11691254793339,26989,0
213399,481,20.67061148537887,27288,0
244458,469,44.86390767033817,5846,0
194039,796,58.76351044511887,45340,0
73709,593,55.15835303203473,48598,1
219020,356,40.1839290813453,45762,0
199933,663,37.19076127604234,49564,0
136839,636,24.07334941586908,10349,0
219790,301,33.931680812721495,8583,0
143307,722,54.649368718090884,17930,0
142850,773,34.76503105398327,47081,0
40948,445,47.965967255213144,2376,1
53782,625,75.82357490368705,12791,1
201828,529,8.53378917694748,5388,0
102789,568,61.60086019790235,22215,0
125217,821,59.58901570828855,49952,0
219460,564,42.845283605162905,1606,0
235600,517,15.977230151721493,31521,0
217881,523,31.75051911917839,8807,0
158721,660,28.23285913557227,11296,0
180074,590,58.42479071482895,23911,0
54723,453,42.709194615966695,14519,1
94314,664,31.339716717263794,30721,0
110312,405,53.136588425546215,1504,1
221157,584,24.289853445530664,41958,0
232471,825,53.10057483353304,18883,0
31809,479,78.14940300311984,33142,1
209241,338,20.481670739795632,17683,0
159374,576,12.309386783944852,10509,0
28100,811,74.657067469815,25986,0
219519,305,31.922191779714545,12099,0
97627,482,54.95481217190857,49407,1
94635,687,31.123844527333155,15746,0
75020,772,67.1945291848723,6782,0
25663,765,41.72925049512397,1510,0
115440,388,28.446665974721626,21364,1
244899,833,66.34016951588114,5995,0
195721,611,24.436875661105084,6306,0
67136,601,59.456546506598585,14344,1
126602,419,29.573122376176546,34018,1
56104,758,38.54234787988538,32134,0
59137,389,51.97027558648013,37545,1
153606,415,54.053774836794,38755,1
87762,699,40.06489151381651,23682,0
203517,799,15.825731897456755,44508,0
160657,409,61.46800627565655,2266,0
243868,499,71.38608613926813,12338,0
244019,524,73.74863984924393,40835,0
249542,519,12.392734845311782,29193,0
96438,372,58.88207894907458,39104,1
56392,734,20.633513889301035,14121,0
104267,414,12.681178367784412,35057,0
234396,324,10.33400276860799,49397,0
182198,476,5.325993801580643,5482,0
62485,578,74.16222441010181,30621,1
65798,592,50.37639164008563,3783,0
219382,519,50.24879373468925,22855,0
160089,302,65.85286349570615,3818,1
176772,614,69.6306816103644,17016,0
110680,706,5.342224913113384,22454,0
115446,844,61.598185391970155,6813,0
187579,452,34.17251355936507,10069,0
198751,362,29.590004622064036,27931,0
243293,388,60.844948950279175,8414,0
109938,402,37.263239758481205,13172,1
57232,802,78.9641314670695,49209,0
246671,458,68.2183612723268,39829,0
240733,658,19.376240907148343,5558,0
175092,789,43.501444513388236,39535,0
117239,491,57.81675014600068,34916,1
77172,543,29.971947255816808,34582,0
117305,376,17.587697806259136,29507,1
164818,390,38.03773269804769,27607,1
214609,687,14.288425360405354,29779,0
24094,586,22.674141130986058,43534,0
88466,735,59.01483597739542,47997,0
119067,346,35.39739635269985,20998,1
50755,606,37.91495141626173,23605,0
246713,413,52.17885127724877,27358,0
162624,357,33.597191923391364,30017,0
210563,343,38.420813432849286,21781,0
170851,653,61.543229789354264,48634,0
49000,530,44.30158629887604,28662,1
236711,311,67.69451790979323,25817,1
205025,693,54.49881433104774,1035,0
77564,845,39.73920427957987,13321,0
165174,713,73.34655730245935,3775,0
152933,801,36.23547973895218,13941,0
63574,529,76.72226178061202,42024,1
183754,655,71.30956211269088,18916,0
98819,723,28.331282783694945,39562,0
111133,799,6.687164961964241,33875,0
97972,577,26.2104622769457,3430,0
141237,779,39.615873734975686,3270,0
113960,319,72.3287797776117,10496,1
216257,514,20.068126515394013,46456,0
94426,793,76.7346252519144,23588,0
199192,417,78.57466909929308,43998,1
58297,735,40.65377937532749,23959,0
134147,749,15.972706621169065,22964,0
28299,697,61.89464054162555,16636,0
192420,562,31.145402987734133,45347,0
61384,635,29.74869016928957,37425,0
137182,821,12.511501500091974,44179,0
96693,432,78.21570992649889,45897,1
246371,503,72.05123532404455,24597,0
52687,803,27.147436175225344,19318,0
215649,835,9.804112390548049,35261,0
80047,515,41.417765133229615,25499,1
161263,533,18.135938655017256,17895,0
207956,653,41.95596145462257,40517,0
74911,701,63.16475704018652,30534,0
97303,784,33.033876042852825,42283,0
234519,689,48.29202462694456,12303,0
114165,472,46.18832829437235,48213,1
120330,806,35.13646987583493,24955,0
112480,443,77.60220679921736,23166,1
194798,546,30.586260382456867,30996,0
54623,739,7.541105233324798,25965,0
133219,840,68.45294442072677,20404,0
234589,619,74.81549303965593,7776,0
143089,684,41.41844940686149,2344,0
70000,533,11.149013424475156,14792,0
91494,664,11.661328212676276,22959,0
231313,837,47.6080331476811,7825,0
116172,797,13.911755082383053,26591,0
214099,718,19.710850929065778,20806,0
210067,840,63.57650281244391,35373,0
62876,434,21.64019543974681,17043,1
138217,361,33.923204990797004,42545,1
202142,370,32.9130747640458,43373,0
110688,416,38.01198064799458,42600,1
124065,809,36.519953207487546,20071,0
86224,819,44.144217478566276,47194,0
45365,499,44.805652327406655,31290,1
49663,849,21.82051381492257,1541,0
216508,636,16.21605380172879,32467,0
124610,483,18.942463275957017,4169,0
123376,795,20.323484901097107,28691,0
103275,729,66.57488478761263,38340,0
143229,579,74.76061194382955,14165,0
214283,341,60.42232879521113,37563,1
161981,599,8.118737384397194,48111,0
80883,815,49.95649690814261,7222,0
32713,663,63.55614746448196,42685,1
163686,418,44.11415313917194,7657,0
118097,376,11.000449836057001,43006,1
40734,422,43.40212259933683,26872,1
181781,733,52.80171900266017,22068,0
173957,701,47.717887713459945,7665,0
91622,649,59.12218269825122,44241,0
98267,712,25.03977861391094,2279,0
237200,628,57.31693823797961,5188,0
164413,402,29.977553948771597,35448,0
59435,640,58.47562254236224,48690,0
32976,344,41.63221367173337,9543,1
102910,644,63.71797743015873,30292,0
228941,709,42.687665178253106,45072,0
156362,799,26.575864737138666,7720,0
150177,348,79.23406583814185,23939,1
65812,418,23.15933997604077,30164,1
201600,701,35.19667500216638,45448,0
209642,767,63.13995334738252,37472,0
131841,829,43.83773469516831,20794,0
207471,346,56.231069076394945,2120,1
199509,300,41.59755406257662,19681,0
240194,460,50.78814079871313,3941,0
77907,594,43.418597116473194,43018,1
140992,322,79.37671072779234,9069,1
101876,569,20.56175102250309,22479,0
199795,775,71.86568606056679,42464,0
55655,592,39.83891968399449,13347,1
206905,798,6.888545033791136,36004,0
231168,786,78.34823699439329,45307,0
43997,711,70.21087913483014,39535,1
86876,678,10.51823549068886,13852,0
130233,811,33.763625490585994,32854,0
142660,464,69.76304740959952,38694,1
177085,313,42.99817279276127,44690,0
52862,790,74.29404761652934,47611,0
72448,543,49.71609136922608,45010,1
238890,734,65.72751855535878,49271,0
196680,303,38.762409656847154,5025,1
104612,513,11.95392320700498,33217,0
138849,348,22.024749048842818,21663,1
134060,380,15.171270581953362,18172,0
191966,846,65.13847714991701,3603,0
236273,480,74.27642337962116,45293,0
201721,676,22.298538701121075,27134,0
82104,778,29.12750694227129,44928,0
227531,516,60.480010717253286,22695,0
59821,565,37.505386500883475,36630,1
199012,489,65.76617669009329,14939,0
162007,301,28.883885299077466,21789,0
240649,774,44.5674346224656,8035,0
32467,759,67.5492496634462,37943,0
162145,699,31.244043748006394,5697,0
27691,430,53.0920178206849,22940,1
197610,516,53.4668424242515,12721,0
150115,829,31.39467439408894,5883,0
175562,530,60.76911968800905,23980,0
35688,531,44.640854502561595,19825,1
118505,715,49.55276926440797,33060,0
70650,423,34.29151901196916,43746,1
164901,476,11.746865237970741,47092,0
154158,814,57.376243157912924,46372,0
22590,371,30.726971251610742,44922,1
190965,671,50.63545324067498,2462,0
93396,424,73.08983673969584,12285,1
149797,682,67.6227765628031,2024,0
189248,304,52.194245560988094,27050,1
87484,484,22.059281623341686,24611,0
146484,383,43.72483908596795,21019,0
122267,322,33.11407452190425,24416,1
177367,460,49.3292327811698,41032,0
58131,372,59.85007863064965,11008,1
195965,396,59.46964038025338,46078,0
31924,838,9.272151927420886,5485,0
124191,462,32.95845635531241,4922,1
161923,361,34.25371115925866,39192,0
27734,701,19.044900025089703,46566,0
193753,562,41.50018448745627,25171,0
140405,498,25.9315145496157,24844,0
25293,513,31.054468405870253,4089,1
73203,807,47.94450340383551,7961,0
164892,326,68.55847279266575,34504,1
87827,494,37.12450968860299,35018,0
198235,738,45.50839430811159,39116,0
163463,622,64.64230056164271,15006,0
61970,644,37.22909339833707,13547,0
197895,501,33.963658144585956,33227,0
50796,750,54.9444134269266,43159,0
119345,647,25.315901547068844,7740,0
136245,310,7.1363270678595665,2492,0
103127,734,15.080800640164131,33813,0
56389,331,25.661985823066136,46593,1
23352,447,65.69850791888487,47440,1
142143,568,20.78852363202467,11254,0
234670,397,51.55043699044196,6213,0
179244,535,28.19957753692786,5962,0
162009,551,9.412100731982573,19269,0
113657,501,67.41067851676026,7920,1
231210,548,75.0130787610726,5580,0
127276,672,17.47005075454077,41140,0
108672,475,43.231618369541415,29702,1
217553,404,26.589810108570415,31244,0
236420,544,46.24120826589033,42337,0
224581,524,57.68301733549347,37518,0
174624,738,78.84118767773582,28894,0
